,repo_name,num_contributors,total_contributions,top1_contribution_share,top5_contribution_share,contribution_gini,median_contributions,num_deployments,has_deployments,num_unique_refs,tag_based_deployment_ratio,deployment_recency_days,num_events,num_unique_event_types,dominant_event_type,dominant_event_ratio,event_type_entropy,has_IssuesEvent,has_PullRequestEvent,has_IssueCommentEvent,recent_event_density,IssuesEvent_ratio,IssueCommentEvent_ratio,PullRequestEvent_ratio,PushEvent_ratio,WatchEvent_ratio,ForkEvent_ratio,stargazers_count,subscribers_count,subscribers_to_stars_ratio,primary_language_ratio,top2_ratio,top3_ratio,language_entropy,minor_lang_ratio,infra_ratio,markup_ratio,is_monolingual,compiled_ratio,num_tags,stable_tag_ratio,prerelease_tag_ratio,latest_tag_is_stable,latest_tag_is_prerelease,semver_tag_ratio,num_major_versions,num_minor_versions,repo_age_days,last_update_recency_days,last_push_recency_days,update_push_gap_days,repo_size,forks_count,open_issues_count,network_count,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,archived,disabled,allow_forking,has_pull_requests,forks_to_stars_ratio,open_issues_to_stars_ratio,stars_per_repo_age_day,forks_per_repo_age_day,top1_contribution_ratio,top3_contribution_ratio,contribution_entropy,contributors_to_stars_ratio,tag_release_velocity,interaction_ratio,development_ratio,external_interest_event_ratio,stars_per_size,forks_per_size,issues_per_size,error,label
184,grafana/grafana,30.0,34370.0,0.3001163805644457,0.5668024439918533,0.5011385898554941,542.5,30.0,1.0,12.0,0.0,0.0671826469097222,30.0,8.0,PullRequestEvent,0.3666666666666666,1.7590555152408678,0.0,1.0,1.0,971.8785151856018,0.0,0.1,0.3666666666666666,0.1333333333333333,0.0333333333333333,0.0,73593.0,1245.0,0.0169173698585463,0.491318449689398,0.9336829667775104,0.975906144180958,0.9849019292522394,0.5086815503106019,0.0028120390683224,0.0032519743303433,0.0,0.4423645170881124,30.0,0.9666666666666668,0.0,0.0,0.0,0.9666666666666668,2.0,4.0,4528.280284642337,0.0028193645601851,0.0008170497453703,0.0020023148148148,1638377.0,13838.0,3678.0,13838.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.188034188034188,0.049977579389344,16.251865028802886,3.0559062447321668,0.3001163805644457,0.4601105615362234,2.807700656942758,0.0004076474664709,0.00662503160442,0.1,0.5,0.0333333333333333,0.0449182331050789,0.0084461634898439,0.0022449045610381,,1
185,kedro-org/kedro,30.0,2623.0,0.1345787266488753,0.3945863515059092,0.4131274621934171,63.5,3.0,1.0,3.0,0.0,393.34596874497686,30.0,6.0,PullRequestReviewCommentEvent,0.5333333333333333,1.396733859264827,1.0,1.0,1.0,104.71458005090292,0.1333333333333333,0.0666666666666666,0.0333333333333333,0.1333333333333333,0.0,0.0,10862.0,101.0,0.0092984717363284,0.984418427559115,0.992383763195904,0.9985505365316584,0.0948078970851317,0.0155815724408849,0.007616236804096,0.0,1.0,0.0,30.0,0.9,0.1,1.0,0.0,1.0,2.0,5.0,2574.511767499676,0.1002049996759259,0.1153901848611111,0.0151851851851851,247100.0,1031.0,185.0,1031.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0949180629718283,0.0170318541705026,4.219052379741989,0.4004642794617926,0.1345787266488753,0.2706824247045368,3.115884022307707,0.0027619222979193,0.0116526948436991,0.2,0.1666666666666666,0.0,0.0439579117766086,0.0041723998381222,0.000748684743019,,1
186,weaviate/weaviate,30.0,23431.0,0.2195382185992915,0.6485852076309163,0.6457214800904783,344.5,0.0,0.0,0.0,0.0,0.0,22.0,4.0,PullRequestReviewEvent,0.4545454545454545,1.082534885763483,0.0,0.0,1.0,114.29945880938064,0.0,0.0454545454545454,0.0,0.4090909090909091,0.0909090909090909,0.0,16188.0,134.0,0.0082777365950086,0.9689728130674896,0.980435887185185,0.9906312422713068,0.1808525859443228,0.0310271869325105,0.006020143047454,5.360283353071168e-05,1.0,0.9720873059556394,30.0,0.9,0.1,1.0,0.0,1.0,1.0,3.0,3698.581267853797,0.0065687797222222,0.0575641500925925,0.0509953703703703,1071263.0,1285.0,582.0,1285.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0793797874969113,0.0359525574499629,4.376813385270696,0.3474305164364247,0.2195382185992915,0.5326277154197431,2.616416000281665,0.0018532246108228,0.0081112182825624,0.0454545454545454,0.4090909090909091,0.0909090909090909,0.0151111351740889,0.0011995186989562,0.0005432839554805,,1
187,vllm-project/vllm,30.0,7304.0,0.1221248630887185,0.4282584884994523,0.3944322745527564,176.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,IssueCommentEvent,0.4,1.575088139361554,0.0,1.0,1.0,493.8083444465613,0.0,0.4,0.1666666666666666,0.0333333333333333,0.1,0.0333333333333333,79097.0,538.0,0.0068017750357156,0.8846162167249415,0.9464307143458603,0.9838525947732176,0.4889779636608394,0.1153837832750584,0.0103701483917136,0.0,0.0,0.039931808202762,30.0,0.3,0.7,0.0,1.0,1.0,1.0,5.0,1181.4751426345024,0.0015199493171296,0.0273995789467592,0.0258796296296296,199662.0,16443.0,4804.0,16443.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.207883990543257,0.0607355525494013,66.94766325540282,13.917347395079313,0.1221248630887185,0.2990142387732749,3.1343378617990116,0.0003792811358205,0.0253919857600425,0.4,0.2,0.1333333333333333,0.3961545011068706,0.0823541785617694,0.0240606625196582,,1
188,altair-viz/altair,30.0,3651.0,0.5579293344289236,0.8033415502602027,0.799205697069296,18.0,18.0,1.0,1.0,0.0,19.033590710057872,30.0,6.0,WatchEvent,0.3666666666666666,1.5431406775449723,0.0,1.0,1.0,1.2854649718234212,0.0,0.1,0.2666666666666666,0.1666666666666666,0.3666666666666666,0.0666666666666666,10377.0,136.0,0.0131059072949792,0.99783204341161,0.9994582631521052,1.0,0.0166826269449249,0.0021679565883899,0.0,0.0,1.0,0.0,30.0,0.5666666666666667,0.2333333333333333,0.0,0.0,0.7,3.0,11.0,3892.075188062685,1.1609403775,3.503116303425926,2.342175925925926,71747.0,847.0,159.0,847.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0816228196974077,0.0153223474992772,2.6661869307179793,0.2176216951255785,0.5579293344289236,0.7052862229526157,1.846673283763696,0.0028910089621277,0.0077079703114136,0.1,0.4333333333333333,0.4333333333333333,0.1446332250825818,0.0118053716531701,0.0022161205346565,,1
189,netdata/netdata,30.0,20109.0,0.330150678800537,0.7717439952260182,0.7421138130521987,154.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,IssueCommentEvent,0.3076923076923077,1.811427391082605,0.0,1.0,1.0,71.77684762117775,0.0,0.3076923076923077,0.2307692307692307,0.1153846153846153,0.0769230769230769,0.0384615384615384,78710.0,1337.0,0.0169864057934188,0.5502799955821533,0.8308209468386851,0.9157511379152256,1.246629007770431,0.4497200044178466,0.0259924078723579,0.0024238674015496,0.0,0.9282923966960304,30.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,4705.171085613576,0.1530763543171296,0.3316411691319444,0.1785648148148148,269123.0,6426.0,295.0,6426.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0816414686825054,0.0037479354592809,16.728403402588743,1.3657314225007655,0.330150678800537,0.6716892933512357,2.2503529299113874,0.0003811459789099,0.0063759636904797,0.3076923076923077,0.3461538461538461,0.1153846153846153,0.2924684995336705,0.0238775578452975,0.0010961530601249,,1
190,cockroachdb/cockroach,30.0,58121.0,0.1038695136009359,0.3649283391545224,0.3383613495982518,1293.5,30.0,1.0,1.0,0.0,0.1776305137384259,30.0,6.0,IssueCommentEvent,0.4,1.4533668715299597,1.0,1.0,1.0,5.830392269331732,0.3,0.4,0.1,0.0,0.0333333333333333,0.0,32157.0,656.0,0.0203999129272009,0.912912689722166,0.9462488843991548,0.9759062176393164,0.4388977824519698,0.0870873102778339,0.0080297585964375,0.0010654091309671,0.0,0.9146428360848315,30.0,0.5666666666666667,0.4333333333333333,1.0,0.0,1.0,2.0,3.0,4482.19521167184,0.0803621348032407,0.0008135236921296,0.0795486111111111,3324198.0,4123.0,8287.0,4123.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1282146966445874,0.257704387847125,7.174386317593538,0.9198617653213346,0.1038695136009359,0.242408079695807,3.2119996872792607,0.0009329228472805,0.0066931489108998,0.7,0.1,0.0333333333333333,0.009673611499676,0.0012402991638885,0.0024929321297949,,1
191,hashicorp/nomad,30.0,20433.0,0.1566583467919542,0.5193559438163755,0.4956704024535472,346.0,30.0,1.0,30.0,0.0,0.3383785566666666,30.0,9.0,PullRequestReviewEvent,0.3,1.9108502273004595,1.0,1.0,1.0,112.07679335841225,0.0333333333333333,0.1666666666666666,0.1,0.1333333333333333,0.0333333333333333,0.0,16501.0,506.0,0.0306648081934428,0.8212060419413056,0.9416917585365884,0.9671991889150112,0.6608322509626082,0.1787939580586944,0.0056170569448894,0.0002246082831112,0.0,0.8212303483347088,30.0,0.7333333333333333,0.2666666666666666,1.0,0.0,1.0,2.0,5.0,4001.77641108066,0.300137932511574,0.3390846917708333,0.0389467592592592,635357.0,2085.0,1675.0,2085.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1263559784255499,0.1015089994545785,4.123418778211748,0.5210186141792312,0.1566583467919542,0.3644594528458865,2.97068410873954,0.0018180716320223,0.0074966707076148,0.2,0.2333333333333333,0.0333333333333333,0.0259712256259079,0.0032816196248723,0.002636313127895,,1
192,astral-sh/ruff,30.0,12493.0,0.3103337869206756,0.6531657728327863,0.6248592545158622,178.5,30.0,1.0,1.0,0.0,0.0145581275,26.0,6.0,PullRequestReviewEvent,0.2692307692307692,1.704362479788614,0.0,1.0,0.0,20.208162787978015,0.0,0.0,0.1153846153846153,0.2307692307692307,0.1153846153846153,0.0,47535.0,101.0,0.0021247501840748,0.9645985777594558,0.99014357003163,0.9985392444703204,0.1796640813546782,0.0354014222405441,0.0010020342986356,0.0004134632917166,1.0,0.9645985777594558,30.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1375.492417044919,0.0145582486226851,0.0145813967708333,2.3148148148148147e-05,139880.0,2092.0,1985.0,2092.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0440096770800462,0.041758704112759,34.55853293546394,1.520909874849912,0.3103337869206756,0.5188505563115344,2.6037831895303154,0.0006311139160618,0.021810371054253,0.0,0.3461538461538461,0.1153846153846153,0.3398269945667715,0.0149556762939662,0.0141907349156419,,1
193,numpy/numpy,30.0,29683.0,0.242899976417478,0.5640939258161237,0.5515671147345842,386.0,30.0,1.0,1.0,0.0,1139.0043494542017,30.0,10.0,IssueCommentEvent,0.2666666666666666,2.0549978302404694,1.0,1.0,1.0,56.12576328439652,0.0666666666666666,0.2666666666666666,0.2,0.1,0.0333333333333333,0.0666666666666666,31977.0,599.0,0.0187322137786534,0.6064567322073221,0.946083502592576,0.9837055340723572,0.8804962097256799,0.3935432677926778,0.0055291117064363,0.0002188304184563,0.0,0.3772488018650351,30.0,0.7333333333333333,0.2333333333333333,0.0,0.0,0.9666666666666668,1.0,5.0,5712.9886088417825,0.0413981936342592,0.155275508449074,0.1138773148148148,174948.0,12339.0,2369.0,12339.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.385871094849423,0.074084498233105,5.597245537989187,2.1598152638849353,0.242899976417478,0.4431492773641478,2.8190601218277336,0.0009381743127873,0.0052511919861048,0.3333333333333333,0.3,0.1,0.1827800260648878,0.0705295287742643,0.013541166518051,,1
194,fluent/fluentd,30.0,6594.0,0.2673642705489839,0.7158022444646649,0.7315640481245576,29.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,PullRequestEvent,0.25,1.8267694392644045,0.0,1.0,1.0,6.743940990516332,0.0,0.0714285714285714,0.25,0.1428571428571428,0.1071428571428571,0.0714285714285714,13529.0,327.0,0.0241703008352428,0.997167072897366,0.9992994293853762,1.0,0.0210327034555181,0.002832927102634,0.0,0.0021323564880102,1.0,0.0,30.0,0.9666666666666668,0.0333333333333333,1.0,0.0,1.0,1.0,6.0,5444.8449584508335,1.343037154537037,3.919460765648149,2.576423611111111,20867.0,1392.0,134.0,1392.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1028900879591987,0.0099046492719343,2.4847355807168756,0.2556546624553101,0.2673642705489839,0.5611161662117076,2.3647510650382353,0.0022174587922241,0.0055097987598127,0.0714285714285714,0.3928571428571428,0.1785714285714285,0.6483442756505488,0.0667081995495279,0.006421622657785,,1
195,cilium/cilium,30.0,30171.0,0.1220708627489973,0.4061847469424282,0.3849181885475012,770.0,30.0,1.0,14.0,0.0,22.02992010537037,27.0,6.0,PullRequestReviewEvent,0.3333333333333333,1.497784839857926,0.0,1.0,1.0,698.6522911051213,0.0,0.2222222222222222,0.037037037037037,0.074074074074074,0.0,0.037037037037037,24276.0,309.0,0.0127286208601087,0.8797091359105568,0.9813330790642284,0.9895358688955253,0.4487587990329951,0.1202908640894431,0.013039279649112,0.0025466780419521,0.0,0.9813330790642284,30.0,0.8666666666666667,0.1333333333333333,1.0,0.0,1.0,1.0,3.0,3793.423299847048,0.0723276248263889,0.0369456803819444,0.0353819444444444,511535.0,3751.0,990.0,3751.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1545147470753007,0.0407810182896688,6.39949672907302,0.9888166185019318,0.1220708627489973,0.2932948858175069,3.154814103347233,0.0012357884330202,0.0079084240349394,0.2222222222222222,0.1111111111111111,0.037037037037037,0.0474571632439618,0.007332831575552,0.0019353514422278,,1
196,dagster-io/dagster,30.0,22056.0,0.095620239390642,0.3956746463547334,0.4326774271551201,638.0,30.0,1.0,30.0,0.0,470.0344914787384,30.0,4.0,PushEvent,0.8,0.7026832764796582,1.0,0.0,1.0,126.19893860460589,0.0333333333333333,0.1,0.0,0.8,0.0,0.0,15431.0,156.0,0.0101095197978096,0.8033063915923007,0.9785984069153132,0.9873160529907354,0.6025643924044966,0.1966936084076993,0.001786551935178,0.0059266748222963,0.0,0.0,30.0,0.2666666666666666,0.0,1.0,0.0,0.2666666666666666,1.0,2.0,2927.261806434954,0.0241906942129629,0.0242601386574074,6.944444444444444e-05,1435295.0,2112.0,2637.0,2112.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1368673449549608,0.1708897673514354,5.271479293582068,0.72149337489763,0.095620239390642,0.2670475154153064,3.091664239545149,0.0019441384226556,0.0102484854388867,0.1333333333333333,0.8,0.0,0.0107510999480942,0.001471474505241,0.0018372529689018,,1
197,laravel/framework,30.0,27845.0,0.6216196803734961,0.8173101095349254,0.791413180104148,172.5,0.0,0.0,0.0,0.0,0.0,30.0,8.0,PullRequestEvent,0.3333333333333333,1.804796618471375,1.0,1.0,1.0,0.927423062707324,0.0333333333333333,0.2,0.3333333333333333,0.1666666666666666,0.1,0.0666666666666666,34708.0,927.0,0.0267085398179094,0.9929678247920216,0.9989975204807316,0.9994240880479364,0.0458620801100784,0.0070321752079783,0.0004265675672049,0.0003519258656668,1.0,0.0,30.0,1.0,0.0,1.0,0.0,1.0,2.0,25.0,4873.316989245775,0.1780887828124999,0.5798480420717593,0.4017592592592592,100453.0,11881.0,105.0,11881.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3423130114094733,0.0030252391379509,7.1220485094366115,2.4379698726695973,0.6216196803734961,0.755683246543365,1.7220141579838093,0.0008643540394145,0.0061559713980378,0.2333333333333333,0.5,0.1666666666666666,0.3455148178750261,0.1182742177933959,0.0010452649497775,,1
198,DataDog/datadog-agent,30.0,16410.0,0.1153564899451553,0.3301645338208409,0.248832013000203,453.0,30.0,1.0,13.0,0.0,0.0776831232986111,30.0,5.0,PushEvent,0.5666666666666667,1.156824870434741,0.0,1.0,1.0,392.54884143571104,0.0,0.1333333333333333,0.2333333333333333,0.5666666666666667,0.0,0.0,3613.0,524.0,0.1450318295045668,0.767701116028972,0.896680601091035,0.9423650733600808,0.889890300076262,0.232298883971028,0.0061031835566107,0.0046720449911787,0.0,0.9128046234063748,30.0,0.0666666666666666,0.3,0.0,1.0,0.0666666666666666,1.0,2.0,3769.472729557789,0.1739101133449074,0.0028800207523148,0.1710300925925925,898883.0,1425.0,845.0,1425.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.394409078328259,0.2338776639911431,0.9584894915357782,0.3780369569439479,0.1153564899451553,0.2293723339427178,3.2811149195667997,0.008303349017437,0.0079586727777673,0.1333333333333333,0.8,0.0,0.0040194330074103,0.0015853008678548,0.000940055602342,,1
199,facebookresearch/faiss,30.0,1269.0,0.2687155240346729,0.5634357762017337,0.5772786971368531,15.5,30.0,1.0,2.0,0.0,0.3970491436226852,30.0,8.0,PullRequestEvent,0.3333333333333333,1.8594288151492289,0.0,1.0,1.0,47.636550760861574,0.0,0.1333333333333333,0.3333333333333333,0.1,0.1,0.0333333333333333,40052.0,491.0,0.0122590632178168,0.6042851176255026,0.8192149453377123,0.9556331520591802,1.124980431273707,0.3957148823744973,0.0045787736292083,0.0,0.0,0.6171687577880819,29.0,0.9655172413793104,0.0,0.0,0.0,0.9655172413793104,1.0,13.0,3384.5387275009257,0.060301575,0.3972228712962963,0.3369212962962963,275676.0,4381.0,296.0,4381.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1093828023569359,0.0073903924897633,11.833813474580152,1.2944156804188467,0.2687155240346729,0.438140267927502,2.7560003489499914,0.0007490262658543,0.008568375880426,0.1333333333333333,0.4333333333333333,0.1333333333333333,0.1452864957413775,0.0158918440488109,0.0010737242269911,,1
200,rails/rails,30.0,54727.0,0.1638861987684324,0.4561916421510406,0.4162326944043464,1118.5,30.0,1.0,28.0,1.0,52.359548934363424,30.0,8.0,IssueCommentEvent,0.3333333333333333,1.767009191074569,1.0,1.0,1.0,0.0194811262159319,0.1,0.3333333333333333,0.2666666666666666,0.0666666666666666,0.0333333333333333,0.0333333333333333,58424.0,2306.0,0.0394700807887169,0.972431583526328,0.984872225479988,0.9957371578053,0.1575277957859009,0.027568416473672,0.0001443131805351,0.0122974917364845,1.0,0.0,30.0,0.5333333333333333,0.4666666666666667,1.0,0.0,1.0,2.0,3.0,6609.113924056945,0.0812272976851851,0.3053592421296296,0.2241319444444444,279304.0,22218.0,1546.0,22218.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3802889223606737,0.0264617280569628,8.839914195827182,3.3617214432919407,0.1638861987684324,0.3376761013759204,3.083598145726406,0.0005134876078323,0.0045391863938589,0.4333333333333333,0.3333333333333333,0.0666666666666666,0.2091770973562856,0.0795477329361556,0.0055351874659868,,1
201,alacritty/alacritty,30.0,1926.0,0.3935617860851506,0.8956386292834891,0.814987885081343,7.5,0.0,0.0,0.0,0.0,0.0,30.0,4.0,WatchEvent,0.8333333333333334,0.6089396320718438,1.0,0.0,1.0,19.561673609853287,0.1,0.0333333333333333,0.0,0.0,0.8333333333333334,0.0333333333333333,64075.0,449.0,0.0070074131876706,0.960213417321354,0.987822352576764,0.997146768898354,0.1984005577135733,0.0397865826786459,0.0304621663570559,0.0,1.0,0.960213417321354,30.0,0.4333333333333333,0.5666666666666667,1.0,0.0,1.0,1.0,6.0,3740.00342001228,0.015838993761574,14.11977417894676,14.103935185185184,14628.0,3460.0,337.0,3460.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0539992196644557,0.0052594615684744,17.13233727423125,0.9251328438367556,0.3935617860851506,0.8691588785046729,1.726224842926742,0.0004682013265704,0.008021383039047,0.1333333333333333,0.0,0.8666666666666667,4.380298058517911,0.2365326770576975,0.0230380092972381,,1
202,reduxjs/redux-toolkit,30.0,3708.0,0.3875404530744336,0.8918554476806904,0.8280834232290541,8.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,WatchEvent,0.2666666666666666,1.7777389580164913,1.0,1.0,1.0,5.116341500003948,0.2,0.2666666666666666,0.1,0.0666666666666666,0.2666666666666666,0.0333333333333333,11207.0,71.0,0.006335326135451,0.9734495928972894,0.9957924452793953,1.0,0.1341445248751672,0.0265504071027106,0.0,0.0042075547206047,1.0,0.0,30.0,1.0,0.0,1.0,0.0,1.0,1.0,13.0,2995.3214686534607,0.2237487460532407,0.3066769867939815,0.0829282407407407,42339.0,1265.0,268.0,1265.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1128758811457125,0.0239136254126885,3.741501577343855,0.4223252873507608,0.3875404530744336,0.7535059331175836,1.8574655183547837,0.0026768983670919,0.0100156194628638,0.4666666666666667,0.1666666666666666,0.3,0.2646968516025414,0.0298778903611327,0.0063298613571411,,1
203,tauri-apps/tauri,30.0,5152.0,0.4190605590062112,0.8156055900621118,0.7913561076604554,23.0,4.0,1.0,2.0,0.0,2146.619156201227,30.0,6.0,WatchEvent,0.6666666666666666,1.1381102628552096,1.0,1.0,1.0,91.6613621896881,0.1,0.1,0.0333333333333333,0.0333333333333333,0.6666666666666666,0.0,106231.0,547.0,0.0051491560843821,0.834017164424965,0.8996760888036339,0.9333399056867288,0.7314890325195149,0.1659828355750349,0.0172563265167446,0.001058538782037,0.0,0.8410434557879737,30.0,0.4,0.5333333333333333,1.0,0.0,0.9333333333333332,2.0,3.0,2488.5697697770947,0.0103832030208333,0.0113322770949074,0.000949074074074,103601.0,3576.0,1401.0,3576.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0336624902335476,0.0131882407206935,42.687571506487195,1.436969958930992,0.4190605590062112,0.7203027950310559,2.023862413797885,0.0002824034415566,0.0120551171051257,0.2,0.0666666666666666,0.6666666666666666,1.0253858553488866,0.0345170413412997,0.0135230354919354,,1
204,encode/starlette,30.0,1232.0,0.3693181818181818,0.8035714285714286,0.7514069264069263,8.0,30.0,1.0,10.0,0.6666666666666666,54.44006494803241,30.0,8.0,WatchEvent,0.4,1.7254141436400363,0.0,1.0,1.0,8.483951845717765,0.0,0.0333333333333333,0.2,0.0333333333333333,0.4,0.1333333333333333,12312.0,102.0,0.0082846003898635,0.9981496469043591,1.0,1.0,0.0134917627188722,0.0018503530956407,0.0018503530956407,0.0,1.0,0.0,30.0,0.9666666666666668,0.0333333333333333,1.0,0.0,1.0,2.0,14.0,2881.657472477951,0.1220442372106481,1.300481737210648,1.1784375,7702.0,1171.0,60.0,1171.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0951104613385315,0.0048732943469785,4.272541104284303,0.4063633555163189,0.3693181818181818,0.7248376623376623,2.1274783617212685,0.0024366471734892,0.0104106752053711,0.0333333333333333,0.2333333333333333,0.5333333333333333,1.5985458322513633,0.1520384315762139,0.0077901843676967,,1
205,PrefectHQ/prefect,30.0,18553.0,0.1994286638279523,0.4597100199428663,0.5095977290285487,342.0,30.0,1.0,14.0,0.2666666666666666,0.1346660277083333,30.0,9.0,PullRequestEvent,0.3333333333333333,1.9169652296395845,1.0,1.0,1.0,402.48447204968943,0.0333333333333333,0.2,0.3333333333333333,0.1,0.1,0.0,22311.0,193.0,0.0086504414862623,0.7879306013064598,0.989937242134864,0.9944336452687268,0.5737233202867772,0.2120693986935403,0.000905269706565,0.002622661481543,0.0,0.0,30.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,2867.0330110592013,0.0168536517939814,0.0159045777199074,0.000949074074074,216259.0,2294.0,847.0,2294.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1028192371475953,0.0379633364707991,7.781912490442074,0.8001303058165979,0.1994286638279523,0.3405379183959467,2.931490190285997,0.0013446282102998,0.0104637790647331,0.2333333333333333,0.4333333333333333,0.1,0.1031679606397884,0.0106076510110561,0.0039166000027744,,1
206,prisma/prisma,30.0,11271.0,0.2225179664626031,0.7563658947741992,0.7385768787152869,62.5,30.0,1.0,1.0,0.0,7.353665933923612,30.0,7.0,IssuesEvent,0.2333333333333333,1.878211001018208,1.0,1.0,1.0,63.55433503334641,0.2333333333333333,0.2,0.0666666666666666,0.0,0.1333333333333333,0.1,45890.0,255.0,0.0055567661799956,0.9895436671299574,0.9985099500372926,0.9994085458367964,0.0638891261477828,0.0104563328700425,0.0013255902601407,0.0,1.0,0.0,30.0,0.4666666666666667,0.5333333333333333,0.0,1.0,1.0,1.0,3.0,2511.385379025475,0.0997887476967592,6.306629025474537,6.206840277777777,168327.0,2187.0,2584.0,2187.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0476574417084332,0.0563085639572891,18.272782975352207,0.8708340894986987,0.2225179664626031,0.5617070357554786,2.349041538628166,0.0006537371976465,0.0119455979355102,0.4333333333333333,0.0666666666666666,0.2333333333333333,0.2726241185311923,0.0129925680372132,0.0153510726146132,,1
207,wez/wezterm,30.0,7938.0,0.925422020660116,0.9486016628873772,0.9152431342907532,19.5,30.0,1.0,1.0,0.0,0.0408386699884259,30.0,6.0,WatchEvent,0.5,1.449348942438267,1.0,1.0,1.0,43.36115897418739,0.1,0.1666666666666666,0.1,0.0,0.5,0.1,26145.0,109.0,0.0041690571811053,0.9890152367608734,0.9941112787047964,0.9982539742599664,0.0743670309250601,0.0109847632391265,0.0041820647220169,0.0,1.0,0.9890152367608734,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019.980260075787,0.0247045202314814,15.168153594305554,15.143449074074072,314748.0,1434.0,1726.0,1434.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0548479632816982,0.0660164467393383,8.657341355758478,0.4748375407977684,0.925422020660116,0.9405391786344168,0.5033473807950731,0.0011474469305794,0.0099338397656436,0.2666666666666666,0.1,0.6,0.08306645316253,0.0045560257729993,0.0054837520810299,,1
208,apache/beam,30.0,26470.0,0.1184737438609746,0.4056290139780884,0.3702178566931116,645.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,PushEvent,0.2333333333333333,1.693968588379993,0.0,1.0,1.0,117.5350292477214,0.0,0.1666666666666666,0.2,0.2333333333333333,0.0,0.0,8586.0,258.0,0.0300489168413696,0.6468349418641008,0.8412159754241244,0.9305701127959756,1.141373571095319,0.3531650581358991,0.0065945826890462,0.0036315190827444,0.0,0.7363197239634125,30.0,0.1666666666666666,0.8,0.0,0.0,0.9333333333333332,1.0,6.0,3755.8753948400818,0.0632420623032407,0.137825395636574,0.0745833333333333,1010535.0,4555.0,3973.0,4555.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5305147915210808,0.4627300256231074,2.2860183305307973,1.212766538034915,0.1184737438609746,0.3038911975821685,3.1619066892048884,0.0034940600978336,0.007987485431624,0.1666666666666666,0.4333333333333333,0.0,0.0084964894832935,0.0045075133468905,0.0039315807963108,,1
